dishId,cluster,ingredientName
200322,3,"['雞蛋', '地瓜']"
200323,4,"['白蘿蔔', '洋蔥', '蔥']"
200325,1,"['南瓜', '紅蘿蔔', '牛奶']"
200328,1,"['蒜頭', '紹興酒']"
200336,1,"['香菇', '杏鮑菇', '薑', '紹興酒']"
200341,1,"['香菇', '薑']"
200349,2,"['雞蛋', '高麗菜', '薑', '紹興酒', '蒜頭']"
200352,4,"['花椰菜', '馬鈴薯', '紅蘿蔔']"
200357,3,['高筋麵粉']
200359,1,"['透抽', '薑']"
200361,2,"['薑', '蒜頭', '九層塔', '紹興酒']"
200362,0,"['中筋麵粉', '牛奶']"
200367,0,"['雞蛋', '起司']"
200386,4,"['蔥', '薑', '紹興酒']"
200388,0,"['牛奶', '鮮奶油']"
200390,1,"['紅蘿蔔', '薑']"
200397,1,"['薑', '紹興酒']"
200416,3,"['雞蛋', '檸檬']"
200419,3,['蔥']
200422,1,"['薑', '紹興酒']"
200424,4,"['豬絞肉', '紅蘿蔔', '蔥']"
200425,4,"['番茄', '雞蛋', '蔥']"
200429,4,"['蔥', '蒜頭']"
200433,3,['檸檬']
200434,3,['檸檬']
200435,1,"['鴻喜菇', '蒜頭']"
200437,3,['雞蛋']
200439,4,"['杏鮑菇', '蔥', '九層塔']"
200444,3,['雞蛋']
200452,3,['杏鮑菇']
200453,0,"['雞蛋', '牛奶', '蔥']"
200455,3,['檸檬']
200456,3,"['中筋麵粉', '蔥']"
200467,1,"['紹興酒', '蒜頭', '檸檬', '雞蛋']"
200474,3,['鳳梨']
200493,2,"['杏鮑菇', '紅蘿蔔', '番茄', '蒜頭']"
200504,4,"['蔥', '薑', '紹興酒', '麵線']"
200506,3,['紹興酒']
200511,3,"['米', '鴻喜菇']"
200512,3,"['雞蛋', '蔥']"
200518,4,"['馬鈴薯', '紅蘿蔔', '洋蔥']"
200523,1,"['蒜頭', '紹興酒']"
200524,3,['鳳梨']
200535,1,['蒜頭']
200538,3,['米']
200539,2,"['洋蔥', '蔥', '紅蘿蔔', '薑', '紹興酒']"
200540,3,"['低筋麵粉', '紹興酒']"
200542,0,"['蒜頭', '玉米粉', '雞蛋']"
200544,4,"['蒜頭', '蔥']"
200546,3,['雞蛋']
200554,3,['雞蛋']
200555,0,"['蔥', '雞蛋', '牛奶', '低筋麵粉', '玉米粉']"
200563,3,['鮮奶油']
200566,2,"['紅蘿蔔', '西洋芹', '蒜頭']"
200568,1,"['蒜頭', '洋蔥']"
200579,4,"['洋蔥', '蔥', '地瓜']"
200580,0,"['高筋麵粉', '低筋麵粉', '酵母']"
200584,0,"['低筋麵粉', '雞蛋']"
200586,1,['洋蔥']
200591,3,"['紹興酒', '地瓜']"
200598,0,"['低筋麵粉', '牛奶', '雞蛋', '檸檬', '玉米粉']"
200599,4,"['蔥', '番茄']"
200604,3,"['雞蛋', '蔥']"
200607,1,"['洋蔥', '檸檬']"
200609,3,['雞蛋']
200611,3,['紹興酒']
200616,3,"['蔥', '杏鮑菇']"
200623,4,"['馬鈴薯', '南瓜']"
200628,3,"['紅酒', '檸檬']"
200637,3,['檸檬']
200642,1,"['當歸', '紅棗', '枸杞']"
200644,0,"['雞蛋', '低筋麵粉', '泡打粉']"
200651,0,"['培根', '雞蛋', '起司', '牛奶']"
200652,3,['檸檬']
200654,3,['蔥']
200657,1,"['洋蔥', '雞蛋']"
200658,3,['雞蛋']
200663,0,"['牛奶', '鮮奶油']"
200664,3,['太白粉']
200666,1,['蒜頭']
200669,4,"['蔥', '薑', '紹興酒', '太白粉']"
200678,0,"['雞蛋', '牛奶']"
200682,4,"['玉米', '馬鈴薯', '薑']"
200685,3,"['酪梨', '檸檬']"
200687,2,"['洋蔥', '紅蘿蔔', '鴻喜菇', '蒜頭', '紹興酒']"
200689,1,"['九層塔', '蒜頭', '檸檬']"
200694,4,"['蔥', '雞蛋', '地瓜']"
200698,0,"['雞蛋', '牛奶', '中筋麵粉', '泡打粉']"
200702,3,['雞蛋']
200709,4,"['蒜頭', '蔥']"
200713,0,"['高筋麵粉', '酵母']"
200714,3,['蔥']
200718,1,"['洋蔥', '蒜頭']"
200728,1,['洋蔥']
200731,3,['雞蛋']
200735,3,['紹興酒']
200749,4,"['馬鈴薯', '洋蔥', '牛奶']"
200753,2,"['洋蔥', '薑', '甜椒', '雞蛋']"
200756,3,['雞蛋']
200762,0,"['雞蛋', '低筋麵粉', '泡打粉', '檸檬']"
200767,4,"['櫛瓜', '洋蔥', '蔥']"
200768,3,['雞胸肉']
200770,3,['玉米粉']
200773,0,"['起司', '雞蛋']"
200781,4,"['蔥', '蒜頭']"
200785,4,"['蔥', '薑', '蒜頭', '紹興酒']"
200789,3,"['雞蛋', '火腿']"
200791,1,"['高麗菜', '洋蔥']"
200794,0,"['低筋麵粉', '雞蛋']"
200797,1,['甜椒']
200806,1,"['排骨', '蒜頭', '薑', '紹興酒']"
200808,0,"['泡打粉', '牛奶', '雞蛋', '低筋麵粉']"
200812,2,"['牛肋條', '西洋芹', '紅蘿蔔', '洋蔥', '紅酒', '番茄', '蒜頭']"
200815,3,"['米', '鴻喜菇']"
200817,1,"['紅蘿蔔', '蒜頭']"
200820,3,"['太白粉', '低筋麵粉']"
200826,3,['火腿']
200838,3,['雞蛋']
200841,3,['檸檬']
200847,2,"['美生菜', '番茄', '洋蔥', '紅蘿蔔']"
200849,0,"['雞蛋', '低筋麵粉', '檸檬']"
200854,3,"['雞蛋', '蔥']"
200855,4,"['蒜頭', '薑', '蔥', '紹興酒']"
200864,1,"['紹興酒', '洋蔥']"
200872,1,['昆布']
200875,3,['中筋麵粉']
200879,4,"['洋蔥', '雞蛋', '蔥']"
200882,4,"['蒜頭', '雞蛋', '太白粉']"
200885,0,"['低筋麵粉', '雞蛋']"
200890,2,"['番茄', '洋蔥', '薑']"
200893,3,['雞蛋']
200894,4,"['雞蛋', '馬鈴薯', '紅蘿蔔']"
200904,3,"['培根', '雞蛋']"
200907,0,"['低筋麵粉', '牛奶']"
200909,0,"['鮮奶油', '酵母', '牛奶']"
200911,0,"['起司', '雞蛋', '牛奶']"
200923,1,"['洋蔥', '番茄']"
200929,0,"['培根', '雞蛋', '起司']"
200939,1,['番茄']
200942,0,"['雞蛋', '牛奶']"
200944,1,"['雞胸肉', '高麗菜', '雞蛋', '南瓜']"
200945,4,"['薑', '蔥', '蒜頭']"
200946,3,"['紹興酒', '蔥']"
200949,1,['薑']
200952,1,['枸杞']
200956,4,"['蒜頭', '蔥', '紹興酒', '太白粉']"
200959,0,"['牛奶', '雞蛋']"
200975,3,['雞蛋']
200977,3,"['米', '豬絞肉', '香菇']"
200980,3,"['雞蛋', '地瓜']"
200985,3,"['雞蛋', '檸檬']"
200989,1,"['蒜頭', '洋蔥']"
200992,1,"['鴻喜菇', '牛奶', '洋蔥']"
200996,4,"['蒜頭', '太白粉', '蔥']"
200999,4,"['鴻喜菇', '洋蔥', '蒜頭', '蔥', '培根']"
201000,0,"['雞蛋', '低筋麵粉', '泡打粉']"
201008,1,"['杏鮑菇', '美白菇', '洋蔥']"
201012,3,['中筋麵粉']
201014,3,['中筋麵粉']
201016,1,"['洋蔥', '牛奶', '蒜頭']"
201019,0,"['雞蛋', '牛奶', '培根']"
201025,1,['洋蔥']
201026,3,['杏鮑菇']
201034,4,"['南瓜', '蒜頭', '太白粉']"
201035,3,['地瓜']
201036,3,['雞蛋']
201038,1,"['薑', '紹興酒', '枸杞']"
201039,0,"['雞蛋', '低筋麵粉']"
201040,3,"['低筋麵粉', '檸檬']"
201046,0,"['雞蛋', '起司', '玉米']"
201052,3,['鳳梨']
201054,1,"['洋蔥', '蒜頭']"
201055,4,"['馬鈴薯', '洋蔥']"
201056,1,"['蒜頭', '紹興酒', '九層塔']"
201059,1,['蒜頭']
201060,0,"['高筋麵粉', '牛奶']"
201069,1,"['紅酒', '蒜頭']"
201073,3,"['馬鈴薯', '牛奶']"
201078,1,['花椰菜']
201080,0,"['雞蛋', '牛奶']"
201082,0,"['中筋麵粉', '雞蛋']"
201083,3,['檸檬']
201096,1,"['甜椒', '蒜頭']"
201099,2,"['洋蔥', '薑', '九層塔', '檸檬']"
201100,3,"['紹興酒', '蔥']"
201101,3,['太白粉']
201104,1,['九層塔']
201106,1,"['香菇', '高麗菜']"
201109,1,['蒜頭']
201111,4,"['蒜頭', '蔥', '紹興酒']"
201117,1,['蒜頭']
201119,3,"['酪梨', '檸檬']"
201129,1,['枸杞']
201132,3,"['米', '透抽']"
201136,1,"['雞蛋', '九層塔']"
201138,4,"['番茄', '蔥']"
201141,1,['洋蔥']
201144,1,"['香菇', '薑']"
201148,0,"['雞蛋', '牛奶']"
201151,1,"['紅蘿蔔', '雞蛋']"
201154,0,"['雞蛋', '低筋麵粉']"
201159,2,"['南瓜', '玉米', '洋蔥', '西洋芹']"
201173,1,"['洋蔥', '蒜頭', '紹興酒']"
201176,2,"['甜椒', '雞蛋', '杏鮑菇', '培根', '洋蔥', '番茄', '紅酒']"
201180,4,"['蔥', '蒜頭']"
201182,1,"['透抽', '蒜頭']"
201190,3,"['紹興酒', '雞蛋']"
201197,3,['牛奶']
201199,1,"['番茄', '檸檬']"
201200,1,['蒜頭']
201208,1,['蒜頭']
201218,3,"['蝦子', '透抽', '檸檬']"
201220,3,['鳳梨']
201227,4,"['蝦子', '蔥', '蒜頭', '雞蛋']"
201231,0,"['牛奶', '泡打粉', '雞蛋']"
201241,1,"['番茄', '雞蛋']"
201243,4,"['薑', '蔥']"
201249,0,"['低筋麵粉', '牛奶', '泡打粉', '雞蛋']"
201250,0,"['牛奶', '低筋麵粉', '玉米粉', '雞蛋', '鮮奶油']"
201251,3,['檸檬']
201261,1,"['洋蔥', '雞胸肉', '九層塔']"
201265,1,"['南瓜', '洋蔥', '雞胸肉', '牛奶']"
201275,1,"['番茄', '蒜頭', '紹興酒', '檸檬']"
201277,1,"['豬絞肉', '蒜頭']"
201281,1,"['杏鮑菇', '玉米筍', '九層塔', '蒜頭', '紹興酒']"
201282,0,"['高筋麵粉', '酵母']"
201285,4,"['馬鈴薯', '紅蘿蔔', '雞蛋', '低筋麵粉', '泡打粉']"
201287,1,"['雞蛋', '紅蘿蔔']"
201295,0,"['蒜頭', '中筋麵粉', '雞蛋']"
201298,0,"['牛奶', '雞蛋']"
201300,4,"['甜椒', '薑', '蔥']"
201313,1,"['雞蛋', '薑']"
201316,4,"['薑', '紹興酒', '蒜頭', '蔥']"
201317,3,['紹興酒']
201318,1,"['雞蛋', '紹興酒', '蒜頭', '薑']"
201325,3,['金針菇']
201342,3,"['雞蛋', '培根']"
201343,0,"['雞蛋', '低筋麵粉', '玉米粉', '檸檬', '鮮奶油']"
201349,4,"['蒜頭', '蔥']"
201356,0,"['雞蛋', '牛奶', '蔥']"
201357,1,['洋蔥']
201358,4,"['蔥', '地瓜']"
201359,1,"['蒜頭', '洋蔥', '雞蛋', '牛奶', '義大利麵']"
201361,3,['蔥']
201362,4,"['馬鈴薯', '紅蘿蔔', '檸檬']"
201364,3,"['雞蛋', '金針菇']"
201370,3,['鮮奶油']
201372,1,"['白蘿蔔', '紹興酒']"
201374,3,['鳳梨']
201375,3,['高筋麵粉']
201380,1,"['番茄', '洋蔥']"
201387,4,"['里肌肉', '蒜頭', '紹興酒', '太白粉', '雞蛋']"
201391,1,['枸杞']
201396,3,['檸檬']
201406,3,['雞蛋']
201408,3,['雞蛋']
201417,1,['蒜頭']
201425,0,"['馬鈴薯', '雞蛋', '低筋麵粉', '鮮奶油']"
201426,0,"['雞蛋', '低筋麵粉', '牛奶']"
201427,0,"['低筋麵粉', '泡打粉', '雞蛋']"
201428,3,['牛奶']
201430,3,['紹興酒']
201433,1,"['紅蘿蔔', '白蘿蔔']"
201435,4,"['紹興酒', '蒜頭', '蔥']"
201443,1,"['高麗菜', '雞蛋']"
201457,2,"['馬鈴薯', '紅蘿蔔', '洋蔥', '番茄']"
201458,3,['蔥']
201462,1,"['紅蘿蔔', '洋蔥', '排骨']"
201463,3,"['蝦子', '蔥']"
201467,3,['蝦子']
201473,1,"['杏鮑菇', '九層塔', '蒜頭', '紹興酒']"
201474,2,"['櫛瓜', '紅蘿蔔', '甜椒', '洋蔥']"
201476,3,['蔥']
201483,3,['紹興酒']
201496,3,"['蝦子', '雞蛋', '蔥']"
201503,1,"['蒜頭', '洋蔥']"
201513,0,"['雞蛋', '低筋麵粉']"
201515,2,"['番茄', '蒜頭', '甜椒', '鴻喜菇']"
201517,1,"['洋蔥', '紹興酒', '蒜頭']"
201520,0,"['牛奶', '雞蛋', '低筋麵粉']"
201525,1,"['雞蛋', '洋蔥']"
201526,4,"['蔥', '紹興酒', '薑', '中筋麵粉']"
201528,1,"['蒜頭', '檸檬', '番茄']"
201531,4,"['洋蔥', '紅蘿蔔', '馬鈴薯']"
201533,3,['紹興酒']
201536,3,"['太白粉', '牛奶']"
201541,1,"['杏鮑菇', '美生菜']"
201553,0,"['雞蛋', '牛奶']"
201556,3,['牛腱']
201558,3,"['蝦子', '雞蛋']"
201560,0,"['雞蛋', '牛奶']"
201561,3,['牛腱']
201567,4,"['雞蛋', '雞胸肉', '蔥', '檸檬', '蒜頭']"
201569,3,"['雞蛋', '蔥']"
201572,4,"['鴻喜菇', '蔥', '蒜頭']"
201573,1,['蒜頭']
201576,3,['蝦子']
201579,0,"['牛奶', '鮮奶油', '雞蛋']"
201584,1,"['中筋麵粉', '九層塔']"
201587,3,['透抽']
201589,1,['九層塔']
201595,1,"['酪梨', '甜椒']"
201598,1,['洋蔥']
201599,3,['蔥']
201623,3,"['豬絞肉', '雞蛋', '蝦子']"
201632,1,"['洋蔥', '杏鮑菇']"
201640,4,"['雞蛋', '紅蘿蔔', '蒜頭', '太白粉', '紹興酒']"
201645,3,['杏鮑菇']
201652,1,"['洋蔥', '蒜頭']"
201655,3,['雞蛋']
201656,0,"['高筋麵粉', '低筋麵粉', '牛奶', '雞蛋']"
201659,0,"['牛奶', '鮮奶油']"
201664,2,"['高麗菜', '洋蔥', '蒜頭', '雞蛋', '太白粉']"
201691,1,"['洋蔥', '紹興酒']"
201697,3,"['雞蛋', '檸檬']"
201698,1,"['洋蔥', '雞蛋', '蒜頭', '紹興酒']"
201701,1,"['雞胸肉', '紅蘿蔔', '蒜頭']"
201702,4,"['地瓜', '豬絞肉', '蒜頭', '太白粉']"
201718,1,"['雞蛋', '牛奶', '洋蔥']"
201723,1,"['蒜頭', '洋蔥', '起司']"
201725,1,['蒜頭']
201729,1,['蒜頭']
201735,1,"['檸檬', '蒜頭']"
201741,1,['蒜頭']
201748,4,"['紅蘿蔔', '蔥']"
201749,3,"['杏鮑菇', '玉米筍', '蔥']"
201754,1,"['蒜頭', '紹興酒', '九層塔']"
201756,3,['紹興酒']
201759,1,"['洋蔥', '蒜頭', '透抽']"
201762,4,"['洋蔥', '蔥']"
201765,1,"['火腿', '起司', '番茄']"
201767,2,"['紅蘿蔔', '洋蔥', '蒜頭']"
201769,3,['火腿']
201770,1,['白蘿蔔']
201776,0,"['雞蛋', '低筋麵粉', '檸檬']"
201778,1,"['洋蔥', '蒜頭']"
201779,3,['雞蛋']
201785,3,"['蔥', '紹興酒']"
201786,4,"['蔥', '太白粉']"
201791,2,"['九層塔', '洋蔥', '薑', '紹興酒']"
201792,3,['雞蛋']
201793,0,"['雞蛋', '牛奶']"
201799,1,"['杏鮑菇', '蒜頭']"
201800,3,['火腿']
201803,1,['洋蔥']
201806,4,"['洋蔥', '蔥']"
201811,3,['雞蛋']
201812,0,"['雞蛋', '牛奶']"
201813,3,['起司']
201814,1,"['薑', '檸檬']"
201818,0,"['牛奶', '雞蛋']"
201821,1,"['蒜頭', '薑', '紹興酒']"
201822,1,"['絲瓜', '紹興酒', '薑']"
201826,4,"['洋蔥', '馬鈴薯', '豬絞肉', '雞蛋']"
201828,1,"['雞胸肉', '蒜頭']"
201829,0,"['低筋麵粉', '泡打粉']"
201830,3,['起司']
201832,1,['九層塔']
201834,0,"['低筋麵粉', '玉米粉', '雞蛋']"
201849,1,['蒜頭']
201853,4,"['蔥', '薑', '蒜頭', '紹興酒', '太白粉']"
201856,1,"['雞蛋', '花椰菜']"
201865,1,"['椰奶', '蒜頭']"
201879,3,['米']
201880,0,"['高筋麵粉', '低筋麵粉', '泡打粉']"
201884,1,['蒜頭']
201892,3,"['雞蛋', '金針菇']"
201893,4,"['蒜頭', '蔥']"
201898,3,['紅棗']
201900,0,"['高筋麵粉', '酵母']"
201902,0,"['雞蛋', '低筋麵粉']"
201904,3,['蔥']
201921,1,"['蒜頭', '洋蔥']"
201922,2,"['洋蔥', '蒜頭', '米', '九層塔']"
201935,3,['牛奶']
201957,3,['低筋麵粉']
201965,3,['牛奶']
201967,0,"['洋蔥', '鮮奶油', '牛奶', '雞蛋', '中筋麵粉']"
201970,0,"['低筋麵粉', '泡打粉', '雞蛋', '牛奶']"
201971,3,['雞胸肉']
201976,0,"['低筋麵粉', '雞蛋']"
201982,0,"['高筋麵粉', '牛奶']"
201984,3,"['雞蛋', '金針菇', '蔥']"
201986,3,"['米', '紹興酒']"
201987,4,"['雞蛋', '蒜頭', '蔥']"
202006,3,['雞蛋']
202014,4,"['雞蛋', '馬鈴薯', '紅蘿蔔']"
202020,3,"['馬鈴薯', '起司']"
202026,1,"['洋蔥', '蒜頭']"
202029,2,"['豬絞肉', '番茄', '洋蔥', '蒜頭', '花椰菜']"
202038,4,"['蒜頭', '甜椒', '馬鈴薯']"
202041,2,"['雞胸肉', '高麗菜', '絲瓜', '金針菇', '薑', '米']"
202045,1,['紅蘿蔔']
202047,3,"['雞蛋', '火腿']"
202053,0,"['低筋麵粉', '雞蛋', '泡打粉', '牛奶']"
202055,3,"['紹興酒', '雞蛋']"
202062,1,['蒜頭']
202067,1,"['雞蛋', '紅蘿蔔', '蒜頭']"
202068,1,"['蒜頭', '紹興酒']"
202072,0,"['雞蛋', '低筋麵粉']"
202077,3,['牛奶']
202078,1,"['洋蔥', '雞蛋']"
202079,4,"['蔥', '洋蔥']"
202085,1,['昆布']
202089,0,"['雞蛋', '檸檬', '玉米粉', '鮮奶油']"
202095,0,"['低筋麵粉', '牛奶', '雞蛋']"
202099,3,['雞蛋']
202100,3,"['紹興酒', '蔥', '中筋麵粉']"
202102,3,['培根']
202103,3,"['酵母', '牛奶']"
202122,0,"['雞蛋', '低筋麵粉', '牛奶']"
202124,1,"['雞胸肉', '檸檬', '白酒', '南瓜', '杏鮑菇']"
202131,1,"['番茄', '杏鮑菇', '蒜頭']"
202141,1,"['白蘿蔔', '豬絞肉']"
202142,1,"['高麗菜', '蒜頭', '檸檬']"
202146,1,"['蒜頭', '紅蘿蔔']"
202148,3,['馬鈴薯']
202151,1,['甜椒']
202153,1,['蒜頭']
202156,1,"['薑', '檸檬', '蒜頭']"
202158,3,['酪梨']
202160,1,"['洋蔥', '檸檬', '玉米']"
202177,1,"['高麗菜', '紹興酒']"
202180,2,"['南瓜', '洋蔥', '高麗菜', '九層塔', '中筋麵粉', '玉米粉', '雞蛋']"
202181,4,"['蔥', '紹興酒', '太白粉']"
202183,1,['薑']
202185,1,"['高麗菜', '洋蔥', '紹興酒', '雞蛋']"
202188,2,"['紅蘿蔔', '薑', '香菇', '洋蔥']"
202194,1,"['火腿', '洋蔥']"
202197,1,"['薑', '九層塔']"
202198,3,"['雞蛋', '蔥']"
202202,3,"['蝦子', '雞蛋', '蔥']"
202204,1,['洋蔥']
202207,3,['牛奶']
202218,3,['馬鈴薯']
202221,1,['蒜頭']
202223,4,"['蒜頭', '蔥']"
202226,3,['蔥']
202228,2,"['甜椒', '牛奶', '洋蔥', '番茄', '高麗菜', '蒜頭']"
202230,3,['蝦子']
202231,1,"['杏鮑菇', '紅蘿蔔']"
202235,3,"['蔥', '紹興酒']"
202238,4,"['蔥', '蒜頭']"
202244,3,['透抽']
202256,1,"['雞蛋', '蒜頭']"
202260,3,"['雞蛋', '蔥']"
202261,2,"['雞蛋', '玉米', '高麗菜', '紅蘿蔔', '蒜頭', '蔥']"
202263,0,"['牛奶', '鮮奶油', '雞蛋']"
202264,0,"['高筋麵粉', '低筋麵粉', '酵母']"
202269,3,"['雞蛋', '蔥']"
202278,3,['米']
202280,4,"['排骨', '紅蘿蔔', '馬鈴薯', '洋蔥']"
202281,1,['蒜頭']
202282,1,['薑']
202285,4,"['蒜頭', '蔥', '雞蛋']"
202287,0,"['低筋麵粉', '泡打粉', '雞蛋']"
202288,3,['紹興酒']
202291,1,"['洋蔥', '蝦子', '透抽']"
202292,1,"['南瓜', '紹興酒', '蒜頭']"
202297,3,['紹興酒']
202308,0,"['中筋麵粉', '泡打粉', '雞蛋', '牛奶']"
202309,3,['檸檬']
202311,1,"['紅蘿蔔', '洋蔥', '鹹蛋', '紹興酒']"
202312,1,"['紅蘿蔔', '洋蔥']"
202322,1,"['洋蔥', '甜椒']"
202325,0,"['雞蛋', '低筋麵粉']"
202334,0,"['中筋麵粉', '洋蔥', '培根', '牛奶', '雞蛋']"
202338,1,"['南瓜', '中筋麵粉', '酵母']"
202347,3,"['蔥', '紹興酒']"
202350,0,"['雞蛋', '洋蔥', '低筋麵粉']"
202356,1,['蒜頭']
202374,3,"['雞蛋', '馬鈴薯']"
202377,0,"['雞蛋', '牛奶']"
202397,3,['蔥']
202400,2,"['紅蘿蔔', '金針菇', '蒜頭', '薑', '蔥']"
202403,3,['紹興酒']
202407,1,['洋蔥']
202420,2,"['豬絞肉', '蒜頭', '洋蔥', '紅蘿蔔']"
202434,4,"['蔥', '洋蔥', '紹興酒']"
202440,3,"['雞蛋', '火腿']"
202444,4,"['蔥', '蒜頭']"
202451,0,"['低筋麵粉', '泡打粉', '雞蛋']"
202457,4,"['高麗菜', '紹興酒', '太白粉']"
202460,0,"['雞蛋', '牛奶', '低筋麵粉']"
202468,1,['蒜頭']
202470,1,"['豬絞肉', '蒜頭', '紹興酒']"
202472,0,"['雞蛋', '鮮奶油']"
202473,3,['玉米']
202475,3,"['玉米', '蝦子']"
202477,3,['紹興酒']
202483,3,['高筋麵粉']
202493,4,"['排骨', '紅蘿蔔', '薑', '蔥']"
202496,3,"['鳳梨', '透抽', '雞蛋']"
202498,2,"['洋蔥', '蒜頭', '紹興酒', '蔥', '紅蘿蔔']"
202501,0,"['雞蛋', '低筋麵粉']"
202504,3,['紹興酒']
202507,3,"['雞胸肉', '紹興酒']"
202521,1,"['九層塔', '紹興酒']"
202524,0,"['雞蛋', '低筋麵粉', '牛奶']"
202528,4,"['洋蔥', '蔥', '米', '紹興酒']"
202530,3,['雞蛋']
202534,0,"['高筋麵粉', '酵母']"
202535,1,['洋蔥']
202537,3,['雞蛋']
202543,4,"['洋蔥', '馬鈴薯', '雞蛋', '太白粉']"
202547,3,['中筋麵粉']
202548,3,"['雞胸肉', '鴻喜菇', '蔥']"
202551,1,"['雞蛋', '紅蘿蔔']"
202554,1,['蒜頭']
202555,1,['蒜頭']
202558,4,"['雞胸肉', '蔥', '蒜頭']"
202561,3,['蔥']
202566,1,"['杏鮑菇', '蒜頭']"
202568,0,"['中筋麵粉', '雞蛋']"
202578,1,['洋蔥']
202580,3,['雞蛋']
202588,1,"['雞蛋', '洋蔥', '九層塔']"
202600,1,"['洋蔥', '紹興酒', '雞蛋', '鴻喜菇', '薑']"
202602,1,"['洋蔥', '蒜頭']"
202605,0,"['牛奶', '低筋麵粉', '雞蛋', '檸檬']"
202607,1,['薑']
202613,3,['高筋麵粉']
202616,1,"['蒜頭', '雞蛋']"
202620,1,"['鴻喜菇', '蒜頭']"
202622,2,"['番茄', '洋蔥', '紅蘿蔔', '馬鈴薯', '薑']"
202631,3,['中筋麵粉']
202634,4,"['紅蘿蔔', '洋蔥', '馬鈴薯']"
202656,3,['紹興酒']
202657,3,"['蝦子', '檸檬']"
202658,4,"['蔥', '薑', '玉米粉']"
202659,3,"['杏鮑菇', '雞胸肉']"
202664,3,"['牛奶', '紹興酒']"
202669,1,['蒜頭']
202680,1,"['蒜頭', '檸檬']"
202682,3,"['紹興酒', '鹹蛋']"
202685,3,['雞蛋']
202693,0,"['中筋麵粉', '雞蛋']"
202702,4,"['洋蔥', '蔥']"
202707,3,"['雞蛋', '紹興酒', '太白粉']"
202712,4,"['蔥', '薑']"
202713,1,['高麗菜']
202715,4,"['蔥', '紹興酒', '九層塔']"
202719,1,['紅蘿蔔']
202721,1,['蒜頭']
202723,1,"['雞蛋', '蒜頭']"
202726,1,"['白蘿蔔', '排骨']"
202727,0,"['雞蛋', '牛奶', '低筋麵粉', '玉米粉']"
202734,4,"['蒜頭', '紹興酒', '太白粉']"
202735,3,['蔥']
202739,1,['蒜頭']
202744,3,"['雞蛋', '太白粉']"
202746,1,"['番茄', '雞蛋', '洋蔥']"
202750,3,"['雞胸肉', '蔓越莓']"
202753,4,"['洋蔥', '馬鈴薯', '紅蘿蔔']"
202764,3,['雞蛋']
202788,4,"['雞蛋', '蔥', '薑', '蒜頭', '紹興酒']"
202798,1,"['南瓜', '杏鮑菇', '香菇']"
202802,1,['蒜頭']
202809,1,"['雞蛋', '洋蔥', '培根']"
202812,3,"['雞蛋', '紹興酒', '太白粉']"
202814,3,['雞蛋']
202820,1,"['玉米筍', '蒜頭']"
202833,1,"['金針菇', '豬絞肉', '蒜頭']"
202840,3,['火腿']
202841,4,"['蝦子', '紹興酒', '薑', '蔥']"
202843,1,"['排骨', '蒜頭', '紹興酒']"
202846,2,"['洋蔥', '番茄', '檸檬', '薑']"
202847,4,"['蔥', '薑', '紹興酒']"
202848,0,"['中筋麵粉', '牛奶']"
202869,4,"['洋蔥', '甜椒', '鳳梨', '太白粉', '紹興酒']"
202874,4,"['馬鈴薯', '紅蘿蔔', '洋蔥']"
202881,0,"['高筋麵粉', '低筋麵粉']"
202883,3,"['雞蛋', '蔥']"
202885,3,"['蔥', '紹興酒']"
202889,0,"['雞蛋', '牛奶', '泡打粉', '低筋麵粉']"
202892,1,['蒜頭']
202897,3,['雞蛋']
202909,0,"['牛奶', '鮮奶油', '雞蛋']"
202910,3,['紅棗']
202918,1,['洋蔥']
202928,1,['紅蘿蔔']
202929,2,"['番茄', '南瓜', '杏鮑菇', '蒜頭']"
202933,0,"['起司', '雞蛋']"
202936,3,['太白粉']
202941,0,"['豬絞肉', '雞蛋', '牛奶']"
202943,2,"['番茄', '洋蔥', '九層塔']"
202948,3,['雞蛋']
202949,4,"['洋蔥', '馬鈴薯']"
202951,3,"['米', '香菇', '紹興酒']"
202952,3,['米']
202959,0,"['低筋麵粉', '雞蛋']"
202966,3,['檸檬']
202969,3,['蔥']
202971,4,"['蔥', '薑', '蒜頭', '紹興酒']"
202989,3,['低筋麵粉']
203001,3,['玉米']
203003,3,['雞胸肉']
203004,2,"['洋蔥', '蔥', '高麗菜', '白蘿蔔', '金針菇']"
203007,0,"['牛奶', '鮮奶油']"
203009,4,"['蒜頭', '紹興酒', '蔥']"
203018,3,"['中筋麵粉', '蔥']"
203024,2,"['番茄', '九層塔', '洋蔥', '起司']"
203026,3,['酪梨']
203031,3,"['酵母', '洋菇']"
203046,0,"['牛奶', '玉米粉', '低筋麵粉', '雞蛋']"
203056,3,"['培根', '雞蛋', '蔥']"
203076,4,"['雞胸肉', '蔥', '蒜頭']"
203079,4,"['蒜頭', '蔥']"
203080,0,"['低筋麵粉', '泡打粉', '蔥']"
203082,1,"['南瓜', '洋蔥', '鮮奶油']"
203084,3,['雞蛋']
203085,0,"['雞蛋', '低筋麵粉', '牛奶']"
203094,4,"['洋蔥', '蔥']"
203095,0,"['牛奶', '雞蛋', '蔥']"
203098,1,['洋蔥']
203100,3,"['鮮奶油', '檸檬']"
203104,1,"['絲瓜', '薑']"
203106,1,['蒜頭']
